SUBMITTED_ID	FBID_KEY	ASSOCIATED_GENE	SYMBOL
par-1-PW	FBpp0303276	par-1	par-1-PW
par-1-PX	FBpp0303278	par-1	par-1-PX
par-6-PA	FBpp0074229	par-6	par-6-PA
par-6-PB	FBpp0074230	par-6	par-6-PB
para-PAA	FBpp0292694	para	para-PAA
para-PAB	FBpp0292695	para	para-PAB
para-PAC	FBpp0292696	para	para-PAC
para-PAD	FBpp0292697	para	para-PAD
para-PAE	FBpp0292698	para	para-PAE
para-PAF	FBpp0292699	para	para-PAF
para-PA	FBpp0074073	para	para-PA
para-PAG	FBpp0292700	para	para-PAG
para-PAH	FBpp0292701	para	para-PAH
para-PAI	FBpp0292702	para	para-PAI
para-PAJ	FBpp0292703	para	para-PAJ
para-PAK	FBpp0292704	para	para-PAK
para-PAL	FBpp0292705	para	para-PAL
para-PAM	FBpp0292706	para	para-PAM
para-PAN	FBpp0292707	para	para-PAN
para-PAO	FBpp0292708	para	para-PAO
para-PAP	FBpp0292709	para	para-PAP
para-PAQ	FBpp0292710	para	para-PAQ
para-PAR	FBpp0292711	para	para-PAR
para-PAS	FBpp0292712	para	para-PAS
para-PAT	FBpp0292713	para	para-PAT
para-PAU	FBpp0292714	para	para-PAU
para-PAV	FBpp0292715	para	para-PAV
para-PAW	FBpp0292716	para	para-PAW
para-PAX	FBpp0292717	para	para-PAX
para-PAY	FBpp0292718	para	para-PAY
para-PAZ	FBpp0292719	para	para-PAZ
para-PBA	FBpp0292720	para	para-PBA
para-PBB	FBpp0292721	para	para-PBB
para-PBC	FBpp0292722	para	para-PBC
para-PBD	FBpp0292723	para	para-PBD
para-PBE	FBpp0292724	para	para-PBE
para-PBF	FBpp0303597	para	para-PBF
para-PB	FBpp0110321	para	para-PB
para-PBG	FBpp0309614	para	para-PBG
para-PBH	FBpp0311217	para	para-PBH
para-PC	FBpp0110322	para	para-PC
para-PD	FBpp0288560	para	para-PD
para-PE	FBpp0292672	para	para-PE
para-PF	FBpp0292673	para	para-PF
para-PG	FBpp0292674	para	para-PG
para-PH	FBpp0292675	para	para-PH
para-PI	FBpp0292676	para	para-PI
para-PJ	FBpp0292677	para	para-PJ
para-PK	FBpp0292678	para	para-PK
para-PL	FBpp0292679	para	para-PL
para-PM	FBpp0292680	para	para-PM
para-PN	FBpp0292681	para	para-PN
para-PO	FBpp0292682	para	para-PO
para-PP	FBpp0292683	para	para-PP
para-PQ	FBpp0292684	para	para-PQ
para-PR	FBpp0292685	para	para-PR
para-PS	FBpp0292686	para	para-PS
para-PT	FBpp0292687	para	para-PT
para-PU	FBpp0292688	para	para-PU
para-PV	FBpp0292689	para	para-PV
para-PW	FBpp0292690	para	para-PW
para-PX	FBpp0292691	para	para-PX
para-PY	FBpp0292692	para	para-PY
para-PZ	FBpp0292693	para	para-PZ
Parg-PB	FBpp0298280	Parg	Parg-PB
Parg-PC	FBpp0298281	Parg	Parg-PC
park-PB	FBpp0077974	park	park-PB
park-PC	FBpp0077975	park	park-PC
Parp16-PA	FBpp0086303	Parp16	Parp16-PA
Parp-PB	FBpp0112608	Parp	Parp-PB
parvin-PA	FBpp0074562	parvin	parvin-PA
parvin-PB	FBpp0311906	parvin	parvin-PB
pasha-PA	FBpp0085181	pasha	pasha-PA
pasha-PB	FBpp0307960	pasha	pasha-PB
pasha-PC	FBpp0307961	pasha	pasha-PC
pasi1-PA	FBpp0082937	pasi1	pasi1-PA
pasi1-PB	FBpp0293544	pasi1	pasi1-PB
pasi2-PA	FBpp0081495	pasi2	pasi2-PA
pasi2-PA	FBpp0081495	pasi2	pasi2-PA
pasi2-PB	FBpp0081497	pasi2	pasi2-PB
pasi2-PB	FBpp0081497	pasi2	pasi2-PB
pasi2-PC	FBpp0081496	pasi2	pasi2-PC
pasi2-PC	FBpp0081496	pasi2	pasi2-PC
Past1-PA	FBpp0082123	Past1	Past1-PA
Past1-PB	FBpp0082124	Past1	Past1-PB
Pat1-PA	FBpp0070906	Pat1	Pat1-PA
Pat1-PB	FBpp0303989	Pat1	Pat1-PB
Pat1-PC	FBpp0303990	Pat1	Pat1-PC
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PA	FBpp0076156	path	path-PA
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PD	FBpp0305997	path	path-PD
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
path-PE	FBpp0305998	path	path-PE
Patj-PA	FBpp0290839	Patj	Patj-PA
Patj-PB	FBpp0072664	Patj	Patj-PB
Patj-PC	FBpp0072662	Patj	Patj-PC
Patr-1-PA	FBpp0082833	Patr-1	Patr-1-PA
Patr-1-PB	FBpp0308299	Patr-1	Patr-1-PB
Patronin-PA	FBpp0086104	Patronin	Patronin-PA
Patronin-PB	FBpp0086105	Patronin	Patronin-PB
Patronin-PC	FBpp0086106	Patronin	Patronin-PC
Patronin-PD	FBpp0271954	Patronin	Patronin-PD
Patronin-PE	FBpp0271955	Patronin	Patronin-PE
Patronin-PF	FBpp0289830	Patronin	Patronin-PF
Patronin-PI	FBpp0304550	Patronin	Patronin-PI
Patronin-PJ	FBpp0304551	Patronin	Patronin-PJ
Patronin-PK	FBpp0304552	Patronin	Patronin-PK
Patronin-PL	FBpp0304553	Patronin	Patronin-PL
Patronin-PM	FBpp0304554	Patronin	Patronin-PM
Patronin-PN	FBpp0304555	Patronin	Patronin-PN
Patronin-PN	FBpp0304555	Patronin	Patronin-PN
Patronin-PO	FBpp0304556	Patronin	Patronin-PO
Patsas-PA	FBpp0079944	Patsas	Patsas-PA
Patsas-PC	FBpp0423165	Patsas	Patsas-PC
Patsas-PD	FBpp0423166	Patsas	Patsas-PD
pav-PA	FBpp0073083	pav	pav-PA
Pax-PA	FBpp0080754	Pax	Pax-PA
Pax-PA	FBpp0080754	Pax	Pax-PA
Pax-PB	FBpp0080753	Pax	Pax-PB
Pax-PB	FBpp0080753	Pax	Pax-PB
Pax-PC	FBpp0080751	Pax	Pax-PC
Pax-PC	FBpp0080751	Pax	Pax-PC
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PD	FBpp0080755	Pax	Pax-PD
Pax-PF	FBpp0080752	Pax	Pax-PF
Pax-PF	FBpp0080752	Pax	Pax-PF
Pax-PG	FBpp0099871	Pax	Pax-PG
Pax-PG	FBpp0099871	Pax	Pax-PG
Pax-PH	FBpp0297553	Pax	Pax-PH
Pax-PH	FBpp0297553	Pax	Pax-PH
Pax-PJ	FBpp0306283	Pax	Pax-PJ
Pax-PJ	FBpp0306283	Pax	Pax-PJ
Pax-PK	FBpp0306284	Pax	Pax-PK
Pax-PK	FBpp0306284	Pax	Pax-PK
Pbgs-PA	FBpp0075743	Pbgs	Pbgs-PA
Pbgs-PB	FBpp0305549	Pbgs	Pbgs-PB
pbl-PA	FBpp0076486	pbl	pbl-PA
pbl-PB	FBpp0076487	pbl	pbl-PB
pbl-PC	FBpp0076488	pbl	pbl-PC
pbl-PD	FBpp0076489	pbl	pbl-PD
pbl-PE	FBpp0111729	pbl	pbl-PE
pbl-PF	FBpp0297602	pbl	pbl-PF
Pbp45-PA	FBpp0082644	Pbp45	Pbp45-PA
Pbp49-PA	FBpp0289882	Pbp49	Pbp49-PA
Pbp49-PA	FBpp0289882	Pbp49	Pbp49-PA
Pbp49-PB	FBpp0289883	Pbp49	Pbp49-PB
Pbp49-PB	FBpp0289883	Pbp49	Pbp49-PB
Pbp49-PD	FBpp0308407	Pbp49	Pbp49-PD
Pbp49-PD	FBpp0308407	Pbp49	Pbp49-PD
Pbp95-PA	FBpp0081282	Pbp95	Pbp95-PA
Pburs-PA	FBpp0080207	Pburs	Pburs-PA
PCB-PA	FBpp0087542	PCB	PCB-PA
PCB-PA	FBpp0087542	PCB	PCB-PA
PCB-PB	FBpp0087544	PCB	PCB-PB
PCB-PB	FBpp0087544	PCB	PCB-PB
PCB-PD	FBpp0087541	PCB	PCB-PD
PCB-PD	FBpp0087541	PCB	PCB-PD
PCB-PE	FBpp0087540	PCB	PCB-PE
PCB-PE	FBpp0087540	PCB	PCB-PE
PCB-PG	FBpp0087547	PCB	PCB-PG
PCB-PG	FBpp0087547	PCB	PCB-PG
PCB-PI	FBpp0087539	PCB	PCB-PI
PCB-PI	FBpp0087539	PCB	PCB-PI
PCB-PJ	FBpp0087543	PCB	PCB-PJ
PCB-PJ	FBpp0087543	PCB	PCB-PJ
PCB-PK	FBpp0087545	PCB	PCB-PK
PCB-PK	FBpp0087545	PCB	PCB-PK
PCB-PL	FBpp0087546	PCB	PCB-PL
PCB-PL	FBpp0087546	PCB	PCB-PL
PCB-PM	FBpp0290074	PCB	PCB-PM
PCB-PM	FBpp0290074	PCB	PCB-PM
Pcd-PA	FBpp0084824	Pcd	Pcd-PA
Pcf11-PC	FBpp0291319	Pcf11	Pcf11-PC
Pcf11-PC	FBpp0291319	Pcf11	Pcf11-PC
Pcf11-PD	FBpp0291500	Pcf11	Pcf11-PD
Pcf11-PD	FBpp0291500	Pcf11	Pcf11-PD
Pcf11-PE	FBpp0291716	Pcf11	Pcf11-PE
Pcf11-PE	FBpp0291716	Pcf11	Pcf11-PE
Pcf11-PF	FBpp0309006	Pcf11	Pcf11-PF
Pcf11-PF	FBpp0309006	Pcf11	Pcf11-PF
Pcf11-PG	FBpp0309007	Pcf11	Pcf11-PG
Pcf11-PG	FBpp0309007	Pcf11	Pcf11-PG
Pcf11-PH	FBpp0311632	Pcf11	Pcf11-PH
Pcf11-PH	FBpp0311632	Pcf11	Pcf11-PH
pch2-PA	FBpp0081381	pch2	pch2-PA
pch2-PB	FBpp0308430	pch2	pch2-PB
PCID2-PA	FBpp0075833	PCID2	PCID2-PA
pck-PA	FBpp0070245	pck	pck-PA
pck-PC	FBpp0070246	pck	pck-PC
pck-PD	FBpp0099568	pck	pck-PD
Pcl-PA	FBpp0085914	Pcl	Pcl-PA
Pcl-PA	FBpp0085914	Pcl	Pcl-PA
Pcl-PB	FBpp0303033	Pcl	Pcl-PB
Pcl-PB	FBpp0303033	Pcl	Pcl-PB
pcm-PA	FBpp0074553	pcm	pcm-PA
pcm-PB	FBpp0291292	pcm	pcm-PB
Pcmt-PA	FBpp0078405	Pcmt	Pcmt-PA
Pcmt-PC	FBpp0308602	Pcmt	Pcmt-PC
PCNA2-PA	FBpp0080803	PCNA2	PCNA2-PA
PCNA2-PA	FBpp0080803	PCNA2	PCNA2-PA
PCNA-PA	FBpp0085619	PCNA	PCNA-PA
PCNA-PA	FBpp0085619	PCNA	PCNA-PA
PCNA-PB	FBpp0089395	PCNA	PCNA-PB
PCNA-PB	FBpp0089395	PCNA	PCNA-PB
Pc-PA	FBpp0078059	Pc	Pc-PA
Pcp-PA	FBpp0079016	Pcp	Pcp-PA
Pcp-PA	FBpp0079016	Pcp	Pcp-PA
Pcp-PA	FBpp0079016	Pcp	Pcp-PA
Pcp-PA	FBpp0079016	Pcp	Pcp-PA
pcs-PB	FBpp0290722	pcs	pcs-PB
p-cup-PA	FBpp0074211	p-cup	p-cup-PA
p-cup-PA	FBpp0074211	p-cup	p-cup-PA
p-cup-PA	FBpp0074211	p-cup	p-cup-PA
p-cup-PA	FBpp0074211	p-cup	p-cup-PA
pcx-PC	FBpp0304655	pcx	pcx-PC
pcx-PE	FBpp0309618	pcx	pcx-PE
pcx-PF	FBpp0310566	pcx	pcx-PF
Pcyt1-PA	FBpp0072621	Pcyt1	Pcyt1-PA
Pcyt1-PA	FBpp0072621	Pcyt1	Pcyt1-PA
Pcyt1-PB	FBpp0072623	Pcyt1	Pcyt1-PB
Pcyt1-PB	FBpp0072623	Pcyt1	Pcyt1-PB
Pcyt1-PC	FBpp0072624	Pcyt1	Pcyt1-PC
Pcyt1-PC	FBpp0072624	Pcyt1	Pcyt1-PC
Pcyt1-PD	FBpp0072622	Pcyt1	Pcyt1-PD
Pcyt1-PD	FBpp0072622	Pcyt1	Pcyt1-PD
Pcyt1-PE	FBpp0305588	Pcyt1	Pcyt1-PE
Pcyt1-PE	FBpp0305588	Pcyt1	Pcyt1-PE
Pcyt1-PF	FBpp0311519	Pcyt1	Pcyt1-PF
Pcyt1-PF	FBpp0311519	Pcyt1	Pcyt1-PF
Pcyt2-PA	FBpp0072625	Pcyt2	Pcyt2-PA
Pcyt2-PA	FBpp0072625	Pcyt2	Pcyt2-PA
Pdcd4-PA	FBpp0073671	Pdcd4	Pdcd4-PA
Pdcd4-PB	FBpp0111894	Pdcd4	Pdcd4-PB
Pdcd4-PC	FBpp0304100	Pdcd4	Pdcd4-PC
Pdcd4-PD	FBpp0304101	Pdcd4	Pdcd4-PD
PDCD-5-PA	FBpp0075238	PDCD-5	PDCD-5-PA
Pde11-PB	FBpp0111456	Pde11	Pde11-PB
Pde11-PB	FBpp0111456	Pde11	Pde11-PB
Pde11-PC	FBpp0111457	Pde11	Pde11-PC
Pde11-PC	FBpp0111457	Pde11	Pde11-PC
Pde11-PD	FBpp0292261	Pde11	Pde11-PD
Pde11-PD	FBpp0292261	Pde11	Pde11-PD
Pde11-PD	FBpp0292261	Pde11	Pde11-PD
Pde11-PE	FBpp0292262	Pde11	Pde11-PE
Pde11-PE	FBpp0292262	Pde11	Pde11-PE
Pde11-PE	FBpp0292262	Pde11	Pde11-PE
Pde11-PF	FBpp0310380	Pde11	Pde11-PF
Pde11-PF	FBpp0310380	Pde11	Pde11-PF
Pde11-PG	FBpp0310381	Pde11	Pde11-PG
Pde11-PG	FBpp0310381	Pde11	Pde11-PG
Pde1c-PB	FBpp0306253	Pde1c	Pde1c-PB
Pde1c-PC	FBpp0306254	Pde1c	Pde1c-PC
Pde1c-PG	FBpp0306257	Pde1c	Pde1c-PG
Pde6-PB	FBpp0289559	Pde6	Pde6-PB
Pde6-PB	FBpp0289559	Pde6	Pde6-PB
Pde6-PB	FBpp0289559	Pde6	Pde6-PB
Pde6-PB	FBpp0289559	Pde6	Pde6-PB
Pde6-PC	FBpp0303081	Pde6	Pde6-PC
Pde6-PC	FBpp0303081	Pde6	Pde6-PC
Pde6-PC	FBpp0303081	Pde6	Pde6-PC
Pde6-PC	FBpp0303081	Pde6	Pde6-PC
Pde6-PD	FBpp0311378	Pde6	Pde6-PD
Pde6-PD	FBpp0311378	Pde6	Pde6-PD
Pde6-PD	FBpp0311378	Pde6	Pde6-PD
Pde6-PD	FBpp0311378	Pde6	Pde6-PD
Pde8-PA	FBpp0310592	Pde8	Pde8-PA
Pde8-PB	FBpp0310591	Pde8	Pde8-PB
Pde8-PC	FBpp0310588	Pde8	Pde8-PC
Pde8-PC	FBpp0310588	Pde8	Pde8-PC
Pde8-PC	FBpp0310588	Pde8	Pde8-PC
Pde8-PC	FBpp0310588	Pde8	Pde8-PC
Pde8-PD	FBpp0310589	Pde8	Pde8-PD
Pde8-PE	FBpp0310590	Pde8	Pde8-PE
Pde8-PI	FBpp0310594	Pde8	Pde8-PI
Pde8-PK	FBpp0310595	Pde8	Pde8-PK
Pde8-PN	FBpp0310593	Pde8	Pde8-PN
Pde8-PO	FBpp0310596	Pde8	Pde8-PO
Pde8-PP	FBpp0428313	Pde8	Pde8-PP
Pde8-PQ	FBpp0428314	Pde8	Pde8-PQ
Pde8-PR	FBpp0428315	Pde8	Pde8-PR
Pdf-PA	FBpp0084396	Pdf	Pdf-PA
Pdfr-PA	FBpp0099841	Pdfr	Pdfr-PA
Pdfr-PB	FBpp0300789	Pdfr	Pdfr-PB
Pdfr-PC	FBpp0309083	Pdfr	Pdfr-PC
Pdfr-PD	FBpp0309084	Pdfr	Pdfr-PD
pdgy-PA	FBpp0073789	pdgy	pdgy-PA
pdgy-PA	FBpp0073789	pdgy	pdgy-PA
pdgy-PA	FBpp0073789	pdgy	pdgy-PA
pdgy-PB	FBpp0292386	pdgy	pdgy-PB
pdgy-PB	FBpp0292386	pdgy	pdgy-PB
pdgy-PB	FBpp0292386	pdgy	pdgy-PB
pdgy-PC	FBpp0300995	pdgy	pdgy-PC
pdgy-PC	FBpp0300995	pdgy	pdgy-PC
pdgy-PC	FBpp0300995	pdgy	pdgy-PC
pdgy-PD	FBpp0310125	pdgy	pdgy-PD
pdgy-PD	FBpp0310125	pdgy	pdgy-PD
pdgy-PD	FBpp0310125	pdgy	pdgy-PD
Pdha-PA	FBpp0070676	Pdha	Pdha-PA
Pdha-PA	FBpp0070676	Pdha	Pdha-PA
Pdha-PA	FBpp0070676	Pdha	Pdha-PA
Pdha-PA	FBpp0070676	Pdha	Pdha-PA
Pdha-PB	FBpp0070678	Pdha	Pdha-PB
Pdha-PB	FBpp0070678	Pdha	Pdha-PB
Pdha-PB	FBpp0070678	Pdha	Pdha-PB
Pdha-PB	FBpp0070678	Pdha	Pdha-PB
Pdha-PC	FBpp0070679	Pdha	Pdha-PC
Pdha-PC	FBpp0070679	Pdha	Pdha-PC
Pdha-PC	FBpp0070679	Pdha	Pdha-PC
Pdha-PC	FBpp0070679	Pdha	Pdha-PC
Pdha-PD	FBpp0070677	Pdha	Pdha-PD
Pdha-PD	FBpp0070677	Pdha	Pdha-PD
Pdha-PD	FBpp0070677	Pdha	Pdha-PD
Pdha-PD	FBpp0070677	Pdha	Pdha-PD
Pdhb-PA	FBpp0084735	Pdhb	Pdhb-PA
Pdhb-PA	FBpp0084735	Pdhb	Pdhb-PA
Pdhb-PB	FBpp0084737	Pdhb	Pdhb-PB
Pdhb-PC	FBpp0084736	Pdhb	Pdhb-PC
Pdhb-PD	FBpp0084738	Pdhb	Pdhb-PD
Pdhb-PD	FBpp0084738	Pdhb	Pdhb-PD
Pdh-PA	FBpp0075184	Pdh	Pdh-PA
Pdh-PA	FBpp0075184	Pdh	Pdh-PA
Pdh-PA	FBpp0075184	Pdh	Pdh-PA
Pdh-PA	FBpp0075184	Pdh	Pdh-PA
Pdh-PB	FBpp0075185	Pdh	Pdh-PB
Pdh-PB	FBpp0075185	Pdh	Pdh-PB
Pdh-PB	FBpp0075185	Pdh	Pdh-PB
Pdh-PC	FBpp0113028	Pdh	Pdh-PC
Pdh-PC	FBpp0113028	Pdh	Pdh-PC
Pdh-PC	FBpp0113028	Pdh	Pdh-PC
Pdh-PC	FBpp0113028	Pdh	Pdh-PC
Pdh-PD	FBpp0113029	Pdh	Pdh-PD
Pdh-PD	FBpp0113029	Pdh	Pdh-PD
Pdh-PD	FBpp0113029	Pdh	Pdh-PD
Pdh-PD	FBpp0113029	Pdh	Pdh-PD
Pdi-PA	FBpp0075401	Pdi	Pdi-PA
Pdi-PE	FBpp0312224	Pdi	Pdi-PE
Pdi-PE	FBpp0312224	Pdi	Pdi-PE
Pdk1-PA	FBpp0072367	Pdk1	Pdk1-PA
Pdk1-PB	FBpp0072372	Pdk1	Pdk1-PB
Pdk1-PC	FBpp0072370	Pdk1	Pdk1-PC
Pdk1-PD	FBpp0072366	Pdk1	Pdk1-PD
Pdk1-PE	FBpp0072373	Pdk1	Pdk1-PE
Pdk1-PF	FBpp0072369	Pdk1	Pdk1-PF
Pdk1-PG	FBpp0072371	Pdk1	Pdk1-PG
Pdk1-PH	FBpp0072368	Pdk1	Pdk1-PH
Pdk1-PJ	FBpp0305420	Pdk1	Pdk1-PJ
Pdk-PA	FBpp0087592	Pdk	Pdk-PA
Pdk-PB	FBpp0111805	Pdk	Pdk-PB
Pdk-PC	FBpp0297719	Pdk	Pdk-PC
Pdk-PD	FBpp0305219	Pdk	Pdk-PD
pdm2-PA	FBpp0079974	pdm2	pdm2-PA
pdm3-PA	FBpp0292044	pdm3	pdm3-PA
pdm3-PC	FBpp0292045	pdm3	pdm3-PC
pdm3-PE	FBpp0308445	pdm3	pdm3-PE
pdm3-PF	FBpp0308446	pdm3	pdm3-PF
Pdp1-PB	FBpp0076491	Pdp1	Pdp1-PB
Pdp1-PC	FBpp0076497	Pdp1	Pdp1-PC
Pdp1-PF	FBpp0076490	Pdp1	Pdp1-PF
Pdp1-PG	FBpp0076492	Pdp1	Pdp1-PG
Pdp1-PI	FBpp0289726	Pdp1	Pdp1-PI
Pdp1-PK	FBpp0297493	Pdp1	Pdp1-PK
Pdp1-PL	FBpp0304390	Pdp1	Pdp1-PL
Pdp1-PM	FBpp0304391	Pdp1	Pdp1-PM
Pdp1-PN	FBpp0304392	Pdp1	Pdp1-PN
Pdp1-PO	FBpp0304393	Pdp1	Pdp1-PO
Pdp1-PP	FBpp0312154	Pdp1	Pdp1-PP
Pdp-PA	FBpp0071033	Pdp	Pdp-PA
Pdp-PB	FBpp0298274	Pdp	Pdp-PB
Pdrg1-PA	FBpp0087527	Pdrg1	Pdrg1-PA
Pdrg1-PA	FBpp0087527	Pdrg1	Pdrg1-PA
pds5-PA	FBpp0087082	pds5	pds5-PA
pds5-PB	FBpp0297204	pds5	pds5-PB
Pdss2-PA	FBpp0077945	Pdss2	Pdss2-PA
Pdss2-PB	FBpp0311357	Pdss2	Pdss2-PB
Pdxk-PC	FBpp0111673	Pdxk	Pdxk-PC
PDZ-GEF-PA	FBpp0078879	PDZ-GEF	PDZ-GEF-PA
PDZ-GEF-PB	FBpp0289315	PDZ-GEF	PDZ-GEF-PB
PDZ-GEF-PC	FBpp0289316	PDZ-GEF	PDZ-GEF-PC
PDZ-GEF-PD	FBpp0305443	PDZ-GEF	PDZ-GEF-PD
pea-PA	FBpp0086647	pea	pea-PA
pea-PA	FBpp0086647	pea	pea-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
Pebp1-PA	FBpp0083648	Pebp1	Pebp1-PA
peb-PA	FBpp0070648	peb	peb-PA
peb-PA	FBpp0070648	peb	peb-PA
peb-PB	FBpp0099653	peb	peb-PB
peb-PB	FBpp0099653	peb	peb-PB
Pect-PB	FBpp0080020	Pect	Pect-PB
Pect-PC	FBpp0080021	Pect	Pect-PC
Pect-PD	FBpp0080022	Pect	Pect-PD
Pect-PE	FBpp0306793	Pect	Pect-PE
PEK-PA	FBpp0078417	PEK	PEK-PA
PEK-PB	FBpp0303059	PEK	PEK-PB
PEK-PC	FBpp0303060	PEK	PEK-PC
pelo-PA	FBpp0079444	pelo	pelo-PA
pen-2-PA	FBpp0088783	pen-2	pen-2-PA
pen-2-PB	FBpp0309291	pen-2	pen-2-PB
peng-PA	FBpp0076918	peng	peng-PA
Pen-PA	FBpp0079527	Pen	Pen-PA
Pen-PA	FBpp0079527	Pen	Pen-PA
Pen-PA	FBpp0079527	Pen	Pen-PA
Pen-PA	FBpp0079527	Pen	Pen-PA
Pepck1-PA	FBpp0085880	Pepck1	Pepck1-PA
Pepck1-PA	FBpp0085880	Pepck1	Pepck1-PA
Pepck2-PA	FBpp0085878	Pepck2	Pepck2-PA
Pepck2-PA	FBpp0085878	Pepck2	Pepck2-PA
Pepck2-PB	FBpp0112006	Pepck2	Pepck2-PB
Pepck2-PB	FBpp0112006	Pepck2	Pepck2-PB
Pep-PA	FBpp0074962	Pep	Pep-PA
Pep-PB	FBpp0074963	Pep	Pep-PB
Pep-PC	FBpp0089253	Pep	Pep-PC
Pep-PD	FBpp0293516	Pep	Pep-PD
Peritrophin-15a-PA	FBpp0079318	Peritrophin-15a	Peritrophin-15a-PA
Peritrophin-15a-PA	FBpp0079318	Peritrophin-15a	Peritrophin-15a-PA
Peritrophin-15b-PA	FBpp0079319	Peritrophin-15b	Peritrophin-15b-PA
Peritrophin-15b-PB	FBpp0304315	Peritrophin-15b	Peritrophin-15b-PB
Peritrophin-15b-PC	FBpp0304316	Peritrophin-15b	Peritrophin-15b-PC
Peritrophin-A-PA	FBpp0077027	Peritrophin-A	Peritrophin-A-PA
Peritrophin-A-PA	FBpp0077027	Peritrophin-A	Peritrophin-A-PA
Peritrophin-A-PA	FBpp0077027	Peritrophin-A	Peritrophin-A-PA
Peritrophin-A-PA	FBpp0077027	Peritrophin-A	Peritrophin-A-PA
Peritrophin-A-PA	FBpp0077027	Peritrophin-A	Peritrophin-A-PA
Peritrophin-A-PB	FBpp0077028	Peritrophin-A	Peritrophin-A-PB
Peritrophin-A-PB	FBpp0077028	Peritrophin-A	Peritrophin-A-PB
Peritrophin-A-PB	FBpp0077028	Peritrophin-A	Peritrophin-A-PB
Peritrophin-A-PB	FBpp0077028	Peritrophin-A	Peritrophin-A-PB
Peritrophin-A-PB	FBpp0077028	Peritrophin-A	Peritrophin-A-PB
Peritrophin-A-PC	FBpp0300563	Peritrophin-A	Peritrophin-A-PC
Peritrophin-A-PC	FBpp0300563	Peritrophin-A	Peritrophin-A-PC
Peritrophin-A-PC	FBpp0300563	Peritrophin-A	Peritrophin-A-PC
Peritrophin-A-PC	FBpp0300563	Peritrophin-A	Peritrophin-A-PC
per-PA	FBpp0070455	per	per-PA
per-PB	FBpp0304590	per	per-PB
pes-PC	FBpp0113042	pes	pes-PC
pes-PC	FBpp0113042	pes	pes-PC
pes-PC	FBpp0113042	pes	pes-PC
pes-PC	FBpp0113042	pes	pes-PC
pes-PC	FBpp0113042	pes	pes-PC
pes-PC	FBpp0113042	pes	pes-PC
pes-PD	FBpp0289420	pes	pes-PD
pes-PD	FBpp0289420	pes	pes-PD
pes-PD	FBpp0289420	pes	pes-PD
pes-PD	FBpp0289420	pes	pes-PD
pes-PD	FBpp0289420	pes	pes-PD
pes-PD	FBpp0289420	pes	pes-PD
pes-PE	FBpp0304063	pes	pes-PE
pes-PF	FBpp0304064	pes	pes-PF
pes-PF	FBpp0304064	pes	pes-PF
pes-PF	FBpp0304064	pes	pes-PF
pes-PF	FBpp0304064	pes	pes-PF
pes-PF	FBpp0304064	pes	pes-PF
pes-PF	FBpp0304064	pes	pes-PF
pes-PG	FBpp0311175	pes	pes-PG
pes-PG	FBpp0311175	pes	pes-PG
pes-PG	FBpp0311175	pes	pes-PG
pes-PG	FBpp0311175	pes	pes-PG
pes-PG	FBpp0311175	pes	pes-PG
pes-PG	FBpp0311175	pes	pes-PG
pes-PH	FBpp0311176	pes	pes-PH
